At_ID,At_Class,At_State,Month,Sales
822,Physician,FL,7,4
822,Physician,FL,8,2
822,Physician,FL,9,2
822,Physician,FL,10,5
822,Physician,FL,11,4
822,Physician,FL,12,4
822,Physician,FL,13,1
822,Physician,FL,14,1
822,Physician,FL,15,5
822,Physician,FL,16,3
822,Physician,FL,17,5
822,Physician,FL,18,1
822,Physician,FL,19,6
822,Physician,FL,20,6
822,Physician,FL,21,4
822,Physician,FL,22,3
822,Physician,FL,23,6
822,Physician,FL,24,5
629,Physician,IL,1,5
629,Physician,IL,2,4
629,Physician,IL,3,2
629,Physician,IL,4,6
629,Physician,IL,5,3
629,Physician,IL,6,5
629,Physician,IL,7,4
629,Physician,IL,8,1
629,Physician,IL,9,6
629,Physician,IL,10,3
629,Physician,IL,11,6
629,Physician,IL,12,6
629,Physician,IL,13,1
629,Physician,IL,14,2
629,Physician,IL,15,6
629,Physician,IL,16,2
629,Physician,IL,17,1
629,Physician,IL,18,2
629,Physician,IL,19,2
629,Physician,IL,20,2
629,Physician,IL,21,5
629,Physician,IL,22,6
629,Physician,IL,23,6
629,Physician,IL,24,3
209,Nurse/Others,NY,1,3
209,Nurse/Others,NY,2,6
209,Nurse/Others,NY,3,1
209,Nurse/Others,NY,4,1
209,Nurse/Others,NY,5,2
209,Nurse/Others,NY,6,4
209,Nurse/Others,NY,7,3
209,Nurse/Others,NY,8,3
209,Nurse/Others,NY,9,5
209,Nurse/Others,NY,10,1
209,Nurse/Others,NY,11,1
209,Nurse/Others,NY,12,3
209,Nurse/Others,NY,13,3
209,Nurse/Others,NY,14,4
209,Nurse/Others,NY,15,5
209,Nurse/Others,NY,16,2
209,Nurse/Others,NY,17,1
209,Nurse/Others,NY,18,5
209,Nurse/Others,NY,19,1
209,Nurse/Others,NY,20,1
209,Nurse/Others,NY,21,1
209,Nurse/Others,NY,22,6
209,Nurse/Others,NY,23,4
209,Nurse/Others,NY,24,4
838,Physician,CA,1,3
838,Physician,CA,2,2
838,Physician,CA,3,6
838,Physician,CA,4,2
838,Physician,CA,5,6
838,Physician,CA,6,6
838,Physician,CA,7,5
838,Physician,CA,8,5
838,Physician,CA,9,5
838,Physician,CA,10,3
838,Physician,CA,11,6
838,Physician,CA,12,4
838,Physician,CA,13,4
838,Physician,CA,14,4
838,Physician,CA,15,2
838,Physician,CA,16,4
838,Physician,CA,17,5
838,Physician,CA,18,4
838,Physician,CA,19,5
838,Physician,CA,20,5
838,Physician,CA,21,1
838,Physician,CA,22,1
838,Physician,CA,23,6
838,Physician,CA,24,1
896,Nurse/Others,NY,1,5
896,Nurse/Others,NY,2,5
896,Nurse/Others,NY,3,3
896,Nurse/Others,NY,4,6
896,Nurse/Others,NY,5,3
896,Nurse/Others,NY,6,5
896,Nurse/Others,NY,7,4
896,Nurse/Others,NY,8,1
896,Nurse/Others,NY,9,2
896,Nurse/Others,NY,10,1
896,Nurse/Others,NY,11,4
896,Nurse/Others,NY,12,4
896,Nurse/Others,NY,13,1
896,Nurse/Others,NY,14,6
896,Nurse/Others,NY,15,3
896,Nurse/Others,NY,16,1
896,Nurse/Others,NY,17,5
896,Nurse/Others,NY,18,5
896,Nurse/Others,NY,19,5
896,Nurse/Others,NY,20,2
896,Nurse/Others,NY,21,1
896,Nurse/Others,NY,22,4
896,Nurse/Others,NY,23,2
896,Nurse/Others,NY,24,2
463,Physician,IL,1,3
463,Physician,IL,2,5
463,Physician,IL,3,6
463,Physician,IL,4,2
463,Physician,IL,5,5
463,Physician,IL,6,1
463,Physician,IL,7,6
463,Physician,IL,8,4
463,Physician,IL,9,6
463,Physician,IL,10,2
463,Physician,IL,11,2
463,Physician,IL,12,4
463,Physician,IL,13,2
463,Physician,IL,14,1
463,Physician,IL,15,2
463,Physician,IL,16,5
463,Physician,IL,17,4
463,Physician,IL,18,3
463,Physician,IL,19,5
463,Physician,IL,20,3
463,Physician,IL,21,6
463,Physician,IL,22,4
463,Physician,IL,23,4
463,Physician,IL,24,6
607,Nurse/Others,FL,1,3
607,Nurse/Others,FL,2,4
607,Nurse/Others,FL,3,6
607,Nurse/Others,FL,4,2
607,Nurse/Others,FL,5,6
607,Nurse/Others,FL,6,2
607,Nurse/Others,FL,7,6
607,Nurse/Others,FL,8,5
607,Nurse/Others,FL,9,4
607,Nurse/Others,FL,10,3
607,Nurse/Others,FL,11,2
607,Nurse/Others,FL,12,5
607,Nurse/Others,FL,13,6
607,Nurse/Others,FL,14,6
607,Nurse/Others,FL,15,6
607,Nurse/Others,FL,16,2
607,Nurse/Others,FL,17,1
607,Nurse/Others,FL,18,6
607,Nurse/Others,FL,19,4
607,Nurse/Others,FL,20,3
607,Nurse/Others,FL,21,3
607,Nurse/Others,FL,22,5
607,Nurse/Others,FL,23,6
607,Nurse/Others,FL,24,1
99,Nurse,MI,1,3
99,Nurse,MI,2,3
99,Nurse,MI,3,3
99,Nurse,MI,4,3
99,Nurse,MI,5,3
99,Nurse,MI,6,3
99,Nurse,MI,7,3
99,Nurse,MI,8,3
99,Nurse,MI,9,3
99,Nurse,MI,10,3
99,Nurse,MI,11,3
99,Nurse,MI,12,3
99,Nurse,MI,13,3
99,Nurse,MI,14,3
99,Nurse,MI,15,3
99,Nurse,MI,16,3
99,Nurse,MI,17,3
99,Nurse,MI,18,3
99,Nurse,MI,19,3
99,Nurse,MI,20,3
99,Nurse,MI,21,3
99,Nurse,MI,22,3
99,Nurse,MI,23,3
99,Nurse,MI,24,3
711,Physician,MI,1,3
711,Physician,MI,2,3
711,Physician,MI,3,3
711,Physician,MI,4,3
711,Physician,MI,5,3
711,Physician,MI,6,3
711,Physician,MI,7,3
711,Physician,MI,8,3
711,Physician,MI,9,3
711,Physician,MI,10,3
711,Physician,MI,11,3
711,Physician,MI,12,3
711,Physician,MI,13,3
711,Physician,MI,14,3
711,Physician,MI,15,3
711,Physician,MI,16,3
711,Physician,MI,17,3
711,Physician,MI,18,3
711,Physician,MI,19,3
711,Physician,MI,20,3
711,Physician,MI,21,3
711,Physician,MI,22,3
711,Physician,MI,23,3
711,Physician,MI,24,3
553,Physician,MI,1,4
553,Physician,MI,2,4
553,Physician,MI,3,3
553,Physician,MI,4,3
553,Physician,MI,5,6
553,Physician,MI,6,2
553,Physician,MI,7,1
553,Physician,MI,8,1
553,Physician,MI,9,5
553,Physician,MI,10,6
553,Physician,MI,11,2
553,Physician,MI,12,2
553,Physician,MI,13,6
553,Physician,MI,14,4
553,Physician,MI,15,3
553,Physician,MI,16,3
553,Physician,MI,17,1
553,Physician,MI,18,2
553,Physician,MI,19,4
553,Physician,MI,20,6
553,Physician,MI,21,4
553,Physician,MI,22,2
553,Physician,MI,23,3
553,Physician,MI,24,1
119,Physician,CA,1,1
119,Physician,CA,2,4
119,Physician,CA,3,4
119,Physician,CA,4,1
119,Physician,CA,5,2
119,Physician,CA,6,1
119,Physician,CA,7,6
119,Physician,CA,8,1
119,Physician,CA,9,6
119,Physician,CA,10,5
119,Physician,CA,11,5
119,Physician,CA,12,4
119,Physician,CA,13,3
119,Physician,CA,14,4
119,Physician,CA,15,5
119,Physician,CA,16,3
119,Physician,CA,17,3
119,Physician,CA,18,3
119,Physician,CA,19,1
119,Physician,CA,20,6
119,Physician,CA,21,6
119,Physician,CA,22,5
119,Physician,CA,23,4
119,Physician,CA,24,2
378,Nurse/Others,FL,1,5
378,Nurse/Others,FL,2,6
378,Nurse/Others,FL,3,3
378,Nurse/Others,FL,4,4
378,Nurse/Others,FL,5,5
378,Nurse/Others,FL,6,5
378,Nurse/Others,FL,7,2
378,Nurse/Others,FL,8,1
378,Nurse/Others,FL,9,3
378,Nurse/Others,FL,10,4
378,Nurse/Others,FL,11,2
378,Nurse/Others,FL,12,3
378,Nurse/Others,FL,13,3
378,Nurse/Others,FL,14,5
378,Nurse/Others,FL,15,3
378,Nurse/Others,FL,16,2
378,Nurse/Others,FL,17,1
378,Nurse/Others,FL,18,4
378,Nurse/Others,FL,19,5
378,Nurse/Others,FL,20,4
378,Nurse/Others,FL,21,5
378,Nurse/Others,FL,22,6
378,Nurse/Others,FL,23,3
378,Nurse/Others,FL,24,3
675,Physician,FL,1,5
675,Physician,FL,2,3
675,Physician,FL,3,2
675,Physician,FL,4,3
675,Physician,FL,5,4
675,Physician,FL,6,6
675,Physician,FL,7,2
675,Physician,FL,8,1
675,Physician,FL,9,5
675,Physician,FL,10,3
675,Physician,FL,11,3
675,Physician,FL,12,1
675,Physician,FL,13,5
675,Physician,FL,14,5
675,Physician,FL,15,4
675,Physician,FL,16,5
675,Physician,FL,17,3
675,Physician,FL,18,4
675,Physician,FL,19,4
675,Physician,FL,20,3
675,Physician,FL,21,4
675,Physician,FL,22,2
675,Physician,FL,23,2
675,Physician,FL,24,3
884,Physician,NY,1,2
884,Physician,NY,2,1
884,Physician,NY,3,5
884,Physician,NY,4,2
884,Physician,NY,5,5
884,Physician,NY,6,1
884,Physician,NY,7,6
884,Physician,NY,8,6
884,Physician,NY,9,3
884,Physician,NY,10,5
884,Physician,NY,11,4
884,Physician,NY,12,2
884,Physician,NY,13,2
884,Physician,NY,14,4
884,Physician,NY,15,2
884,Physician,NY,16,6
884,Physician,NY,17,2
884,Physician,NY,18,2
884,Physician,NY,19,6
884,Physician,NY,20,2
884,Physician,NY,21,6
884,Physician,NY,22,1
884,Physician,NY,23,3
884,Physician,NY,24,1
498,Nurse/Others,CA,1,1
498,Nurse/Others,CA,2,2
498,Nurse/Others,CA,3,3
498,Nurse/Others,CA,4,1
498,Nurse/Others,CA,5,5
498,Nurse/Others,CA,6,3
498,Nurse/Others,CA,7,6
498,Nurse/Others,CA,8,3
498,Nurse/Others,CA,9,2
498,Nurse/Others,CA,10,6
498,Nurse/Others,CA,11,1
498,Nurse/Others,CA,12,4
498,Nurse/Others,CA,13,1
498,Nurse/Others,CA,14,3
498,Nurse/Others,CA,15,6
498,Nurse/Others,CA,16,3
498,Nurse/Others,CA,17,5
498,Nurse/Others,CA,18,6
498,Nurse/Others,CA,19,2
498,Nurse/Others,CA,20,4
498,Nurse/Others,CA,21,5
498,Nurse/Others,CA,22,5
498,Nurse/Others,CA,23,5
498,Nurse/Others,CA,24,3
525,Physician,CA,1,5
525,Physician,CA,2,5
525,Physician,CA,3,5
525,Physician,CA,4,5
525,Physician,CA,5,5
525,Physician,CA,6,5
525,Physician,CA,7,5
525,Physician,CA,8,5
525,Physician,CA,9,5
525,Physician,CA,10,5
525,Physician,CA,11,5
525,Physician,CA,12,5
525,Physician,CA,13,5
525,Physician,CA,14,5
525,Physician,CA,15,5
525,Physician,CA,16,5
525,Physician,CA,17,5
525,Physician,CA,18,5
525,Physician,CA,19,5
525,Physician,CA,20,5
525,Physician,CA,21,5
525,Physician,CA,22,5
525,Physician,CA,23,5
525,Physician,CA,24,5
373,Nurse/Others,FL,1,6
373,Nurse/Others,FL,2,1
373,Nurse/Others,FL,3,4
373,Nurse/Others,FL,4,4
373,Nurse/Others,FL,5,3
373,Nurse/Others,FL,6,5
373,Nurse/Others,FL,7,1
373,Nurse/Others,FL,8,4
373,Nurse/Others,FL,9,5
373,Nurse/Others,FL,10,1
373,Nurse/Others,FL,11,1
373,Nurse/Others,FL,12,3
373,Nurse/Others,FL,13,4
373,Nurse/Others,FL,14,5
373,Nurse/Others,FL,15,1
373,Nurse/Others,FL,16,6
373,Nurse/Others,FL,17,6
373,Nurse/Others,FL,18,4
373,Nurse/Others,FL,19,5
373,Nurse/Others,FL,20,2
373,Nurse/Others,FL,21,2
373,Nurse/Others,FL,22,5
373,Nurse/Others,FL,23,3
373,Nurse/Others,FL,24,2
736,Nurse/Others,FL,1,2
736,Nurse/Others,FL,2,1
736,Nurse/Others,FL,3,5
736,Nurse/Others,FL,4,1
736,Nurse/Others,FL,5,3
736,Nurse/Others,FL,6,1
736,Nurse/Others,FL,7,1
736,Nurse/Others,FL,8,2
736,Nurse/Others,FL,9,1
736,Nurse/Others,FL,10,1
736,Nurse/Others,FL,11,3
736,Nurse/Others,FL,12,1
736,Nurse/Others,FL,13,1
736,Nurse/Others,FL,14,1
736,Nurse/Others,FL,15,4
736,Nurse/Others,FL,16,2
736,Nurse/Others,FL,17,6
736,Nurse/Others,FL,18,5
736,Nurse/Others,FL,19,2
736,Nurse/Others,FL,20,1
736,Nurse/Others,FL,21,2
736,Nurse/Others,FL,22,4
736,Nurse/Others,FL,23,5
736,Nurse/Others,FL,24,2
273,Physician,FL,1,5
273,Physician,FL,2,6
273,Physician,FL,3,6
273,Physician,FL,4,5
273,Physician,FL,5,6
273,Physician,FL,6,6
273,Physician,FL,7,3
273,Physician,FL,8,2
273,Physician,FL,9,2
273,Physician,FL,10,6
273,Physician,FL,11,1
273,Physician,FL,12,3
273,Physician,FL,13,4
273,Physician,FL,14,1
273,Physician,FL,15,1
273,Physician,FL,16,3
273,Physician,FL,17,1
273,Physician,FL,18,6
273,Physician,FL,19,5
273,Physician,FL,20,4
273,Physician,FL,21,2
273,Physician,FL,22,1
273,Physician,FL,23,4
273,Physician,FL,24,4
919,Physician,IL,1,5
919,Physician,IL,2,5
919,Physician,IL,3,5
919,Physician,IL,4,5
919,Physician,IL,5,5
919,Physician,IL,6,5
919,Physician,IL,7,5
919,Physician,IL,8,5
919,Physician,IL,9,5
919,Physician,IL,10,5
919,Physician,IL,11,5
919,Physician,IL,12,5
919,Physician,IL,13,5
919,Physician,IL,14,5
919,Physician,IL,15,5
919,Physician,IL,16,5
919,Physician,IL,17,5
919,Physician,IL,18,5
919,Physician,IL,19,5
919,Physician,IL,20,5
919,Physician,IL,21,5
919,Physician,IL,22,5
919,Physician,IL,23,5
919,Physician,IL,24,5
260,Physician,MI,1,2
260,Physician,MI,2,3
260,Physician,MI,3,6
260,Physician,MI,4,1
260,Physician,MI,5,3
260,Physician,MI,6,2
260,Physician,MI,7,5
260,Physician,MI,8,6
260,Physician,MI,9,4
260,Physician,MI,10,4
260,Physician,MI,11,5
260,Physician,MI,12,4
260,Physician,MI,13,5
260,Physician,MI,14,6
260,Physician,MI,15,1
260,Physician,MI,16,6
260,Physician,MI,17,1
260,Physician,MI,18,3
260,Physician,MI,19,6
260,Physician,MI,20,6
260,Physician,MI,21,2
260,Physician,MI,22,1
260,Physician,MI,23,2
260,Physician,MI,24,4
188,Physician,IL,1,5
188,Physician,IL,2,2
188,Physician,IL,3,6
188,Physician,IL,4,2
188,Physician,IL,5,1
188,Physician,IL,6,3
188,Physician,IL,7,3
188,Physician,IL,8,2
188,Physician,IL,9,6
188,Physician,IL,10,6
188,Physician,IL,11,4
188,Physician,IL,12,3
188,Physician,IL,13,6
188,Physician,IL,14,1
188,Physician,IL,15,1
188,Physician,IL,16,2
188,Physician,IL,17,5
188,Physician,IL,18,4
188,Physician,IL,19,3
188,Physician,IL,20,3
188,Physician,IL,21,4
188,Physician,IL,22,4
188,Physician,IL,23,1
188,Physician,IL,24,2
301,Physician,CA,1,2
301,Physician,CA,2,6
301,Physician,CA,3,4
301,Physician,CA,4,1
301,Physician,CA,5,3
301,Physician,CA,6,5
301,Physician,CA,7,5
301,Physician,CA,8,4
301,Physician,CA,9,1
301,Physician,CA,10,5
301,Physician,CA,11,5
301,Physician,CA,12,4
301,Physician,CA,13,2
301,Physician,CA,14,4
301,Physician,CA,15,1
301,Physician,CA,16,6
301,Physician,CA,17,2
301,Physician,CA,18,5
301,Physician,CA,19,1
301,Physician,CA,20,5
301,Physician,CA,21,2
301,Physician,CA,22,2
301,Physician,CA,23,1
301,Physician,CA,24,1
226,Nurse/Others,IL,1,1
226,Nurse/Others,IL,2,6
226,Nurse/Others,IL,3,1
226,Nurse/Others,IL,4,5
226,Nurse/Others,IL,5,3
226,Nurse/Others,IL,6,3
226,Nurse/Others,IL,7,5
226,Nurse/Others,IL,8,3
226,Nurse/Others,IL,9,2
226,Nurse/Others,IL,10,1
226,Nurse/Others,IL,11,3
226,Nurse/Others,IL,12,1
226,Nurse/Others,IL,13,6
226,Nurse/Others,IL,14,5
226,Nurse/Others,IL,15,6
226,Nurse/Others,IL,16,6
226,Nurse/Others,IL,17,6
226,Nurse/Others,IL,18,5
226,Nurse/Others,IL,19,5
226,Nurse/Others,IL,20,3
226,Nurse/Others,IL,21,4
226,Nurse/Others,IL,22,3
226,Nurse/Others,IL,23,2
226,Nurse/Others,IL,24,4
815,Physician,FL,1,5
815,Physician,FL,2,5
815,Physician,FL,3,5
815,Physician,FL,4,5
815,Physician,FL,5,5
815,Physician,FL,6,5
815,Physician,FL,7,5
815,Physician,FL,8,5
815,Physician,FL,9,5
815,Physician,FL,10,5
815,Physician,FL,11,5
815,Physician,FL,12,5
815,Physician,FL,13,5
815,Physician,FL,14,5
815,Physician,FL,15,5
815,Physician,FL,16,5
815,Physician,FL,17,5
815,Physician,FL,18,5
815,Physician,FL,19,5
815,Physician,FL,20,5
815,Physician,FL,21,5
815,Physician,FL,22,5
815,Physician,FL,23,5
815,Physician,FL,24,5
777,Others,MI,1,3
777,Others,MI,2,3
777,Others,MI,3,3
777,Others,MI,4,3
777,Others,MI,5,3
777,Others,MI,6,3
777,Others,MI,7,3
777,Others,MI,8,3
777,Others,MI,9,3
777,Others,MI,10,3
777,Others,MI,11,3
777,Others,MI,12,3
777,Others,MI,13,3
777,Others,MI,14,3
777,Others,MI,15,3
777,Others,MI,16,3
777,Others,MI,17,3
777,Others,MI,18,3
777,Others,MI,19,3
777,Others,MI,20,3
777,Others,MI,21,3
777,Others,MI,22,3
777,Others,MI,23,3
777,Others,MI,24,3
3,Physician,CA,1,3
3,Physician,CA,2,6
3,Physician,CA,3,4
3,Physician,CA,4,4
3,Physician,CA,5,3
3,Physician,CA,6,6
3,Physician,CA,7,4
3,Physician,CA,8,1
3,Physician,CA,9,2
3,Physician,CA,10,2
3,Physician,CA,11,6
3,Physician,CA,12,4
3,Physician,CA,13,5
3,Physician,CA,14,6
3,Physician,CA,15,2
3,Physician,CA,16,2
3,Physician,CA,17,3
3,Physician,CA,18,1
3,Physician,CA,19,6
3,Physician,CA,20,2
3,Physician,CA,21,4
3,Physician,CA,22,5
3,Physician,CA,23,3
3,Physician,CA,24,5
424,Physician,NY,1,3
424,Physician,NY,2,4
424,Physician,NY,3,4
424,Physician,NY,4,3
424,Physician,NY,5,6
424,Physician,NY,6,6
424,Physician,NY,7,1
424,Physician,NY,8,4
424,Physician,NY,9,3
424,Physician,NY,10,3
424,Physician,NY,11,4
424,Physician,NY,12,6
424,Physician,NY,13,1
424,Physician,NY,14,3
424,Physician,NY,15,5
424,Physician,NY,16,2
424,Physician,NY,17,2
424,Physician,NY,18,2
424,Physician,NY,19,4
424,Physician,NY,20,2
424,Physician,NY,21,6
424,Physician,NY,22,1
424,Physician,NY,23,5
424,Physician,NY,24,2
958,Physician,NY,1,1
958,Physician,NY,2,2
958,Physician,NY,3,3
958,Physician,NY,4,4
958,Physician,NY,5,4
958,Physician,NY,6,1
958,Physician,NY,7,5
958,Physician,NY,8,5
958,Physician,NY,9,3
958,Physician,NY,10,1
958,Physician,NY,11,1
958,Physician,NY,12,3
958,Physician,NY,13,6
958,Physician,NY,14,4
958,Physician,NY,15,1
958,Physician,NY,16,3
958,Physician,NY,17,2
958,Physician,NY,18,6
958,Physician,NY,19,2
958,Physician,NY,20,6
958,Physician,NY,21,6
958,Physician,NY,22,2
958,Physician,NY,23,1
958,Physician,NY,24,6
379,Nurse/Others,NY,1,1
379,Nurse/Others,NY,2,2
379,Nurse/Others,NY,3,4
379,Nurse/Others,NY,4,5
379,Nurse/Others,NY,5,6
379,Nurse/Others,NY,6,1
379,Nurse/Others,NY,7,6
379,Nurse/Others,NY,8,4
379,Nurse/Others,NY,9,6
379,Nurse/Others,NY,10,4
379,Nurse/Others,NY,11,5
379,Nurse/Others,NY,12,6
379,Nurse/Others,NY,13,6
379,Nurse/Others,NY,14,6
379,Nurse/Others,NY,15,2
379,Nurse/Others,NY,16,2
379,Nurse/Others,NY,17,4
379,Nurse/Others,NY,18,5
379,Nurse/Others,NY,19,2
379,Nurse/Others,NY,20,3
379,Nurse/Others,NY,21,3
379,Nurse/Others,NY,22,5
379,Nurse/Others,NY,23,2
379,Nurse/Others,NY,24,2
558,Physician,NY,1,4
558,Physician,NY,2,4
558,Physician,NY,3,4
558,Physician,NY,4,4
558,Physician,NY,5,4
558,Physician,NY,6,4
558,Physician,NY,7,4
558,Physician,NY,8,4
558,Physician,NY,9,4
558,Physician,NY,10,4
558,Physician,NY,11,4
558,Physician,NY,12,4
558,Physician,NY,13,4
558,Physician,NY,14,4
558,Physician,NY,15,4
558,Physician,NY,16,4
558,Physician,NY,17,4
558,Physician,NY,18,4
558,Physician,NY,19,4
558,Physician,NY,20,4
558,Physician,NY,21,4
558,Physician,NY,22,4
558,Physician,NY,23,4
558,Physician,NY,24,4
476,Physician,IL,1,5
476,Physician,IL,2,6
476,Physician,IL,3,1
476,Physician,IL,4,6
476,Physician,IL,5,4
476,Physician,IL,6,2
476,Physician,IL,7,2
476,Physician,IL,8,5
476,Physician,IL,9,1
476,Physician,IL,10,1
476,Physician,IL,11,2
476,Physician,IL,12,1
476,Physician,IL,13,1
476,Physician,IL,14,1
476,Physician,IL,15,2
476,Physician,IL,16,5
476,Physician,IL,17,2
476,Physician,IL,18,4
476,Physician,IL,19,1
476,Physician,IL,20,1
476,Physician,IL,21,2
476,Physician,IL,22,2
476,Physician,IL,23,4
476,Physician,IL,24,6
837,Physician,IL,1,2
837,Physician,IL,2,4
837,Physician,IL,3,5
837,Physician,IL,4,2
837,Physician,IL,5,5
837,Physician,IL,6,3
837,Physician,IL,7,2
837,Physician,IL,8,3
837,Physician,IL,9,5
837,Physician,IL,10,3
837,Physician,IL,11,3
837,Physician,IL,12,2
837,Physician,IL,13,1
837,Physician,IL,14,5
837,Physician,IL,15,3
837,Physician,IL,16,5
837,Physician,IL,17,1
837,Physician,IL,18,5
837,Physician,IL,19,2
837,Physician,IL,20,4
837,Physician,IL,21,5
837,Physician,IL,22,5
837,Physician,IL,23,5
837,Physician,IL,24,6
862,Physician,FL,1,6
862,Physician,FL,2,4
862,Physician,FL,3,1
862,Physician,FL,4,3
862,Physician,FL,5,3
862,Physician,FL,6,3
862,Physician,FL,7,3
862,Physician,FL,8,4
862,Physician,FL,9,3
862,Physician,FL,10,4
862,Physician,FL,11,2
862,Physician,FL,12,2
862,Physician,FL,13,5
862,Physician,FL,14,2
862,Physician,FL,15,3
862,Physician,FL,16,5
862,Physician,FL,17,4
862,Physician,FL,18,2
862,Physician,FL,19,4
862,Physician,FL,20,4
862,Physician,FL,21,1
862,Physician,FL,22,3
862,Physician,FL,23,2
862,Physician,FL,24,2
359,Physician,MI,1,2
359,Physician,MI,2,4
359,Physician,MI,3,1
359,Physician,MI,4,5
359,Physician,MI,5,4
359,Physician,MI,6,5
359,Physician,MI,7,6
359,Physician,MI,8,2
359,Physician,MI,9,5
359,Physician,MI,10,2
359,Physician,MI,11,6
359,Physician,MI,12,4
359,Physician,MI,13,5
359,Physician,MI,14,6
359,Physician,MI,15,4
359,Physician,MI,16,4
359,Physician,MI,17,5
359,Physician,MI,18,6
359,Physician,MI,19,2
359,Physician,MI,20,6
359,Physician,MI,21,5
359,Physician,MI,22,5
359,Physician,MI,23,5
359,Physician,MI,24,6
447,Physician,IL,1,4
447,Physician,IL,2,4
447,Physician,IL,3,2
447,Physician,IL,4,3
447,Physician,IL,5,2
447,Physician,IL,6,5
447,Physician,IL,7,3
447,Physician,IL,8,6
447,Physician,IL,9,5
447,Physician,IL,10,2
447,Physician,IL,11,3
447,Physician,IL,12,1
447,Physician,IL,13,3
447,Physician,IL,14,5
447,Physician,IL,15,1
447,Physician,IL,16,2
447,Physician,IL,17,1
447,Physician,IL,18,6
447,Physician,IL,19,2
447,Physician,IL,20,2
447,Physician,IL,21,1
447,Physician,IL,22,5
447,Physician,IL,23,6
447,Physician,IL,24,3
646,Physician,IL,1,2
646,Physician,IL,2,4
646,Physician,IL,3,5
646,Physician,IL,4,6
646,Physician,IL,5,4
646,Physician,IL,6,2
646,Physician,IL,7,3
646,Physician,IL,8,6
646,Physician,IL,9,1
646,Physician,IL,10,6
646,Physician,IL,11,2
646,Physician,IL,12,6
646,Physician,IL,13,3
646,Physician,IL,14,2
646,Physician,IL,15,3
646,Physician,IL,16,5
646,Physician,IL,17,1
646,Physician,IL,18,2
646,Physician,IL,19,1
646,Physician,IL,20,5
646,Physician,IL,21,4
646,Physician,IL,22,1
646,Physician,IL,23,3
646,Physician,IL,24,1
82,Nurse/Others,NY,1,5
82,Nurse/Others,NY,2,1
82,Nurse/Others,NY,3,1
82,Nurse/Others,NY,4,6
82,Nurse/Others,NY,5,2
82,Nurse/Others,NY,6,3
82,Nurse/Others,NY,7,5
82,Nurse/Others,NY,8,2
82,Nurse/Others,NY,9,6
82,Nurse/Others,NY,10,5
82,Nurse/Others,NY,11,2
82,Nurse/Others,NY,12,3
82,Nurse/Others,NY,13,6
82,Nurse/Others,NY,14,1
82,Nurse/Others,NY,15,1
82,Nurse/Others,NY,16,2
82,Nurse/Others,NY,17,5
82,Nurse/Others,NY,18,2
82,Nurse/Others,NY,19,1
82,Nurse/Others,NY,20,3
82,Nurse/Others,NY,21,5
82,Nurse/Others,NY,22,5
82,Nurse/Others,NY,23,5
82,Nurse/Others,NY,24,2
36,Nurse/Others,IL,1,1
36,Nurse/Others,IL,2,3
36,Nurse/Others,IL,3,2
36,Nurse/Others,IL,4,6
36,Nurse/Others,IL,5,6
36,Nurse/Others,IL,6,5
36,Nurse/Others,IL,7,2
36,Nurse/Others,IL,8,6
36,Nurse/Others,IL,9,5
36,Nurse/Others,IL,10,3
36,Nurse/Others,IL,11,4
36,Nurse/Others,IL,12,2
36,Nurse/Others,IL,13,6
36,Nurse/Others,IL,14,1
36,Nurse/Others,IL,15,3
36,Nurse/Others,IL,16,2
36,Nurse/Others,IL,17,3
36,Nurse/Others,IL,18,6
36,Nurse/Others,IL,19,5
36,Nurse/Others,IL,20,3
36,Nurse/Others,IL,21,5
36,Nurse/Others,IL,22,6
36,Nurse/Others,IL,23,2
36,Nurse/Others,IL,24,2
116,Physician,IL,1,3
116,Physician,IL,2,6
116,Physician,IL,3,1
116,Physician,IL,4,4
116,Physician,IL,5,6
116,Physician,IL,6,5
116,Physician,IL,7,2
116,Physician,IL,8,6
116,Physician,IL,9,6
116,Physician,IL,10,6
116,Physician,IL,11,3
116,Physician,IL,12,5
116,Physician,IL,13,1
116,Physician,IL,14,1
116,Physician,IL,15,4
116,Physician,IL,16,1
116,Physician,IL,17,2
